d1,d2,d3,d4,d5,a5
0.575,-0.7075,-2.42625,-2.564375,1.1434375,70.1996875
-1.52,0.7075,-2.42625,-2.564375,1.1434375,70.1996875
1.52,0.7075,-2.42625,-2.564375,1.1434375,70.1996875
-1.225,-1.9,2.42625,-2.564375,1.1434375,70.1996875
1.225,-1.9,2.42625,-2.564375,1.1434375,70.1996875
-0.345,1.9,2.42625,-2.564375,1.1434375,70.1996875
0.345,1.9,2.42625,-2.564375,1.1434375,70.1996875
0.105,-0.095,0.2325,2.564375,1.1434375,70.1996875
-0.105,-0.095,0.2325,2.564375,1.1434375,70.1996875
-0.095,0.095,0.2325,2.564375,1.1434375,70.1996875
0.095,0.095,0.2325,2.564375,1.1434375,70.1996875
-0.43,-0.305,-0.2325,2.564375,1.1434375,70.1996875
0.43,-0.305,-0.2325,2.564375,1.1434375,70.1996875
-0.13,0.305,-0.2325,2.564375,1.1434375,70.1996875
0.13,0.305,-0.2325,2.564375,1.1434375,70.1996875
0.025,0.41,0.6525,0.23625,-1.1434375,70.1996875
-0.025,0.41,0.6525,0.23625,-1.1434375,70.1996875
1.475,-0.41,0.6525,0.23625,-1.1434375,70.1996875
-1.475,-0.41,0.6525,0.23625,-1.1434375,70.1996875
-0.34,-0.22,-0.6525,0.23625,-1.1434375,70.1996875
0.34,-0.22,-0.6525,0.23625,-1.1434375,70.1996875
0.6,0.22,-0.6525,0.23625,-1.1434375,70.1996875
-0.6,0.22,-0.6525,0.23625,-1.1434375,70.1996875
-0.315,-0.625,0.01,-0.23625,-1.1434375,70.1996875
0.315,-0.625,0.01,-0.23625,-1.1434375,70.1996875
-0.155,0.625,0.01,-0.23625,-1.1434375,70.1996875
0.155,0.625,0.01,-0.23625,-1.1434375,70.1996875
-0.72,0.6,-0.01,-0.23625,-1.1434375,70.1996875
0.72,0.6,-0.01,-0.23625,-1.1434375,70.1996875
0.55,-0.6,-0.01,-0.23625,-1.1434375,70.1996875
-0.55,-0.6,-0.01,-0.23625,-1.1434375,70.1996875
0.235,-0.1825,0.88125,0.7075,-0.86,68.17875
-0.235,-0.1825,0.88125,0.7075,-0.86,68.17875
-0.08,0.1825,0.88125,0.7075,-0.86,68.17875
0.08,0.1825,0.88125,0.7075,-0.86,68.17875
0.065,-0.27,-0.88125,0.7075,-0.86,68.17875
-0.065,-0.27,-0.88125,0.7075,-0.86,68.17875
0.215,0.27,-0.88125,0.7075,-0.86,68.17875
-0.215,0.27,-0.88125,0.7075,-0.86,68.17875
1.015,0.17,-0.75625,-0.7075,-0.86,68.17875
-1.015,0.17,-0.75625,-0.7075,-0.86,68.17875
-0.225,-0.17,-0.75625,-0.7075,-0.86,68.17875
0.225,-0.17,-0.75625,-0.7075,-0.86,68.17875
-0.46,-0.4775,0.75625,-0.7075,-0.86,68.17875
0.46,-0.4775,0.75625,-0.7075,-0.86,68.17875
0.015,0.4775,0.75625,-0.7075,-0.86,68.17875
-0.015,0.4775,0.75625,-0.7075,-0.86,68.17875
-0.075,-0.1125,-0.5475,0.41625,0.86,68.17875
0.075,-0.1125,-0.5475,0.41625,0.86,68.17875
-0.49,0.1125,-0.5475,0.41625,0.86,68.17875
0.49,0.1125,-0.5475,0.41625,0.86,68.17875
0.225,0.0225,0.5475,0.41625,0.86,68.17875
-0.225,0.0225,0.5475,0.41625,0.86,68.17875
0.11,-0.0225,0.5475,0.41625,0.86,68.17875
-0.11,-0.0225,0.5475,0.41625,0.86,68.17875
0.475,0.3,-0.6775,-0.41625,0.86,68.17875
-0.475,0.3,-0.6775,-0.41625,0.86,68.17875
0.105,-0.3,-0.6775,-0.41625,0.86,68.17875
-0.105,-0.3,-0.6775,-0.41625,0.86,68.17875
-0.56,0.51,0.6775,-0.41625,0.86,68.17875
0.56,0.51,0.6775,-0.41625,0.86,68.17875
-0.2,-0.51,0.6775,-0.41625,0.86,68.17875
0.2,-0.51,0.6775,-0.41625,0.86,68.17875
-0.47,-0.67,-0.81375,-1.7725,1.56125,71.075
0.47,-0.67,-0.81375,-1.7725,1.56125,71.075
0.4,0.67,-0.81375,-1.7725,1.56125,71.075
-0.4,0.67,-0.81375,-1.7725,1.56125,71.075
-0.65,-0.2475,0.81375,-1.7725,1.56125,71.075
0.65,-0.2475,0.81375,-1.7725,1.56125,71.075
0.355,0.2475,0.81375,-1.7725,1.56125,71.075
-0.355,0.2475,0.81375,-1.7725,1.56125,71.075
-0.565,-1.29,-0.43375,1.7725,1.56125,71.075
0.565,-1.29,-0.43375,1.7725,1.56125,71.075
0.035,1.29,-0.43375,1.7725,1.56125,71.075
-0.035,1.29,-0.43375,1.7725,1.56125,71.075
1.04,0.5275,0.43375,1.7725,1.56125,71.075
-1.04,0.5275,0.43375,1.7725,1.56125,71.075
0.025,-0.5275,0.43375,1.7725,1.56125,71.075
-0.025,-0.5275,0.43375,1.7725,1.56125,71.075
0.895,1.455,1.0425,2.05375,-1.56125,71.075
-0.895,1.455,1.0425,2.05375,-1.56125,71.075
-0.185,-1.455,1.0425,2.05375,-1.56125,71.075
0.185,-1.455,1.0425,2.05375,-1.56125,71.075
-0.07,1.325,-1.0425,2.05375,-1.56125,71.075
0.07,1.325,-1.0425,2.05375,-1.56125,71.075
0.55,-1.325,-1.0425,2.05375,-1.56125,71.075
-0.55,-1.325,-1.0425,2.05375,-1.56125,71.075
-0.025,1.26,0.425,-2.05375,-1.56125,71.075
0.025,1.26,0.425,-2.05375,-1.56125,71.075
-0.195,-1.26,0.425,-2.05375,-1.56125,71.075
0.195,-1.26,0.425,-2.05375,-1.56125,71.075
-0.13,0.425,-0.425,-2.05375,-1.56125,71.075
0.13,0.425,-0.425,-2.05375,-1.56125,71.075
0.43,-0.425,-0.425,-2.05375,-1.56125,71.075
-0.43,-0.425,-0.425,-2.05375,-1.56125,71.075
0.81,0.69,1.3125,3.148125,3.74625,55.603125
-0.81,0.69,1.3125,3.148125,3.74625,55.603125
0.02,-0.69,1.3125,3.148125,3.74625,55.603125
-0.02,-0.69,1.3125,3.148125,3.74625,55.603125
0.27,0.755,-1.3125,3.148125,3.74625,55.603125
-0.27,0.755,-1.3125,3.148125,3.74625,55.603125
0.24,-0.755,-1.3125,3.148125,3.74625,55.603125
-0.24,-0.755,-1.3125,3.148125,3.74625,55.603125
2.12,0.7275,0.88125,-3.148125,3.74625,55.603125
-2.12,0.7275,0.88125,-3.148125,3.74625,55.603125
-0.105,-0.7275,0.88125,-3.148125,3.74625,55.603125
0.105,-0.7275,0.88125,-3.148125,3.74625,55.603125
-0.15,1.29,-0.88125,-3.148125,3.74625,55.603125
0.15,1.29,-0.88125,-3.148125,3.74625,55.603125
-0.6,-1.29,-0.88125,-3.148125,3.74625,55.603125
0.6,-1.29,-0.88125,-3.148125,3.74625,55.603125
1.72,0.2725,0.23125,-0.220625,-3.74625,55.603125
-1.72,0.2725,0.23125,-0.220625,-3.74625,55.603125
0.035,-0.2725,0.23125,-0.220625,-3.74625,55.603125
-0.035,-0.2725,0.23125,-0.220625,-3.74625,55.603125
-0.58,-0.535,-0.23125,-0.220625,-3.74625,55.603125
0.58,-0.535,-0.23125,-0.220625,-3.74625,55.603125
-1.01,0.535,-0.23125,-0.220625,-3.74625,55.603125
1.01,0.535,-0.23125,-0.220625,-3.74625,55.603125
0.18,0.51,0.4825,0.220625,-3.74625,55.603125
-0.18,0.51,0.4825,0.220625,-3.74625,55.603125
-0.56,-0.51,0.4825,0.220625,-3.74625,55.603125
0.56,-0.51,0.4825,0.220625,-3.74625,55.603125
-0.325,-0.27,-0.4825,0.220625,-3.74625,55.603125
0.325,-0.27,-0.4825,0.220625,-3.74625,55.603125
-0.715,0.27,-0.4825,0.220625,-3.74625,55.603125
0.715,0.27,-0.4825,0.220625,-3.74625,55.603125
0.66,1.91,1.7875,-0.03125,-2.9084375,49.7821875
-0.66,1.91,1.7875,-0.03125,-2.9084375,49.7821875
-0.48,-1.91,1.7875,-0.03125,-2.9084375,49.7821875
0.48,-1.91,1.7875,-0.03125,-2.9084375,49.7821875
0.145,0.68,-1.7875,-0.03125,-2.9084375,49.7821875
-0.145,0.68,-1.7875,-0.03125,-2.9084375,49.7821875
-1.845,-0.68,-1.7875,-0.03125,-2.9084375,49.7821875
1.845,-0.68,-1.7875,-0.03125,-2.9084375,49.7821875
-0.36,-0.5025,-1.4325,0.03125,-2.9084375,49.7821875
0.36,-0.5025,-1.4325,0.03125,-2.9084375,49.7821875
-0.565,0.5025,-1.4325,0.03125,-2.9084375,49.7821875
0.565,0.5025,-1.4325,0.03125,-2.9084375,49.7821875
-0.435,-0.8125,1.4325,0.03125,-2.9084375,49.7821875
0.435,-0.8125,1.4325,0.03125,-2.9084375,49.7821875
-0.63,0.8125,1.4325,0.03125,-2.9084375,49.7821875
0.63,0.8125,1.4325,0.03125,-2.9084375,49.7821875
-0.115,0.7125,-0.405,-0.523125,2.9084375,49.7821875
0.115,0.7125,-0.405,-0.523125,2.9084375,49.7821875
0.54,-0.7125,-0.405,-0.523125,2.9084375,49.7821875
-0.54,-0.7125,-0.405,-0.523125,2.9084375,49.7821875
-0.1,-0.3625,0.405,-0.523125,2.9084375,49.7821875
0.1,-0.3625,0.405,-0.523125,2.9084375,49.7821875
-0.865,0.3625,0.405,-0.523125,2.9084375,49.7821875
0.865,0.3625,0.405,-0.523125,2.9084375,49.7821875
0.8,0.2475,-0.09125,0.523125,2.9084375,49.7821875
-0.8,0.2475,-0.09125,0.523125,2.9084375,49.7821875
-0.255,-0.2475,-0.09125,0.523125,2.9084375,49.7821875
0.255,-0.2475,-0.09125,0.523125,2.9084375,49.7821875
0.85,-0.465,0.09125,0.523125,2.9084375,49.7821875
-0.85,-0.465,0.09125,0.523125,2.9084375,49.7821875
-0.46,0.465,0.09125,0.523125,2.9084375,49.7821875
0.46,0.465,0.09125,0.523125,2.9084375,49.7821875
-0.735,0.2075,0.68625,-0.87375,-1.1646875,55.6696875
0.735,0.2075,0.68625,-0.87375,-1.1646875,55.6696875
0.45,-0.2075,0.68625,-0.87375,-1.1646875,55.6696875
-0.45,-0.2075,0.68625,-0.87375,-1.1646875,55.6696875
0.685,0.38,-0.68625,-0.87375,-1.1646875,55.6696875
-0.685,0.38,-0.68625,-0.87375,-1.1646875,55.6696875
0.155,-0.38,-0.68625,-0.87375,-1.1646875,55.6696875
-0.155,-0.38,-0.68625,-0.87375,-1.1646875,55.6696875
-0.4,-0.75,-1.12875,0.87375,-1.1646875,55.6696875
0.4,-0.75,-1.12875,0.87375,-1.1646875,55.6696875
-0.59,0.75,-1.12875,0.87375,-1.1646875,55.6696875
0.59,0.75,-1.12875,0.87375,-1.1646875,55.6696875
-0.015,-0.4325,1.12875,0.87375,-1.1646875,55.6696875
0.015,-0.4325,1.12875,0.87375,-1.1646875,55.6696875
-0.02,0.4325,1.12875,0.87375,-1.1646875,55.6696875
0.02,0.4325,1.12875,0.87375,-1.1646875,55.6696875
0.89,0.075,-0.12375,-0.415625,1.1646875,55.6696875
-0.89,0.075,-0.12375,-0.415625,1.1646875,55.6696875
-0.72,-0.075,-0.12375,-0.415625,1.1646875,55.6696875
0.72,-0.075,-0.12375,-0.415625,1.1646875,55.6696875
0.71,-0.0325,0.12375,-0.415625,1.1646875,55.6696875
-0.71,-0.0325,0.12375,-0.415625,1.1646875,55.6696875
0.015,0.0325,0.12375,-0.415625,1.1646875,55.6696875
-0.015,0.0325,0.12375,-0.415625,1.1646875,55.6696875
-0.22,0.005,-0.815,0.415625,1.1646875,55.6696875
0.22,0.005,-0.815,0.415625,1.1646875,55.6696875
-0.36,-0.005,-0.815,0.415625,1.1646875,55.6696875
0.36,-0.005,-0.815,0.415625,1.1646875,55.6696875
-0.695,-0.5,0.815,0.415625,1.1646875,55.6696875
0.695,-0.5,0.815,0.415625,1.1646875,55.6696875
0.045,0.5,0.815,0.415625,1.1646875,55.6696875
-0.045,0.5,0.815,0.415625,1.1646875,55.6696875
0.03,-0.4225,0.09,-1.281875,-1.8090625,62.4834375
-0.03,-0.4225,0.09,-1.281875,-1.8090625,62.4834375
-0.075,0.4225,0.09,-1.281875,-1.8090625,62.4834375
0.075,0.4225,0.09,-1.281875,-1.8090625,62.4834375
0.11,-0.3725,-0.09,-1.281875,-1.8090625,62.4834375
-0.11,-0.3725,-0.09,-1.281875,-1.8090625,62.4834375
0.265,0.3725,-0.09,-1.281875,-1.8090625,62.4834375
-0.265,0.3725,-0.09,-1.281875,-1.8090625,62.4834375
-0.42,-1.1825,-1.05375,1.281875,-1.8090625,62.4834375
0.42,-1.1825,-1.05375,1.281875,-1.8090625,62.4834375
-0.495,1.1825,-1.05375,1.281875,-1.8090625,62.4834375
0.495,1.1825,-1.05375,1.281875,-1.8090625,62.4834375
0.18,-0.73,1.05375,1.281875,-1.8090625,62.4834375
-0.18,-0.73,1.05375,1.281875,-1.8090625,62.4834375
-0.66,0.73,1.05375,1.281875,-1.8090625,62.4834375
0.66,0.73,1.05375,1.281875,-1.8090625,62.4834375
-0.315,0.28,0.10625,-0.38375,1.8090625,62.4834375
0.315,0.28,0.10625,-0.38375,1.8090625,62.4834375
-0.155,-0.28,0.10625,-0.38375,1.8090625,62.4834375
0.155,-0.28,0.10625,-0.38375,1.8090625,62.4834375
-0.325,-0.0775,-0.10625,-0.38375,1.8090625,62.4834375
0.325,-0.0775,-0.10625,-0.38375,1.8090625,62.4834375
-0.12,0.0775,-0.10625,-0.38375,1.8090625,62.4834375
0.12,0.0775,-0.10625,-0.38375,1.8090625,62.4834375
-0.3,0.225,1.09875,0.38375,1.8090625,62.4834375
0.3,0.225,1.09875,0.38375,1.8090625,62.4834375
0.34,-0.225,1.09875,0.38375,1.8090625,62.4834375
-0.34,-0.225,1.09875,0.38375,1.8090625,62.4834375
-0.1,-0.1775,-1.09875,0.38375,1.8090625,62.4834375
0.1,-0.1775,-1.09875,0.38375,1.8090625,62.4834375
0.155,0.1775,-1.09875,0.38375,1.8090625,62.4834375
-0.155,0.1775,-1.09875,0.38375,1.8090625,62.4834375
-0.065,0.025,0.11,-0.058125,3.61,58.188125
0.065,0.025,0.11,-0.058125,3.61,58.188125
0.425,-0.025,0.11,-0.058125,3.61,58.188125
-0.425,-0.025,0.11,-0.058125,3.61,58.188125
0.21,0.28,-0.11,-0.058125,3.61,58.188125
-0.21,0.28,-0.11,-0.058125,3.61,58.188125
0.31,-0.28,-0.11,-0.058125,3.61,58.188125
-0.31,-0.28,-0.11,-0.058125,3.61,58.188125
-0.12,-0.4575,0.50125,0.058125,3.61,58.188125
0.12,-0.4575,0.50125,0.058125,3.61,58.188125
0.055,0.4575,0.50125,0.058125,3.61,58.188125
-0.055,0.4575,0.50125,0.058125,3.61,58.188125
0.055,1.69,-0.50125,0.058125,3.61,58.188125
-0.055,1.69,-0.50125,0.058125,3.61,58.188125
1.755,-1.69,-0.50125,0.058125,3.61,58.188125
-1.755,-1.69,-0.50125,0.058125,3.61,58.188125
-0.25,-0.0475,2.36125,1.988125,-3.61,58.188125
0.25,-0.0475,2.36125,1.988125,-3.61,58.188125
0.165,0.0475,2.36125,1.988125,-3.61,58.188125
-0.165,0.0475,2.36125,1.988125,-3.61,58.188125
1.545,0.84,-2.36125,1.988125,-3.61,58.188125
-1.545,0.84,-2.36125,1.988125,-3.61,58.188125
-0.115,-0.84,-2.36125,1.988125,-3.61,58.188125
0.115,-0.84,-2.36125,1.988125,-3.61,58.188125
-0.455,-0.745,0.29,-1.988125,-3.61,58.188125
0.455,-0.745,0.29,-1.988125,-3.61,58.188125
0.365,0.745,0.29,-1.988125,-3.61,58.188125
-0.365,0.745,0.29,-1.988125,-3.61,58.188125
1.065,-0.095,-0.29,-1.988125,-3.61,58.188125
-1.065,-0.095,-0.29,-1.988125,-3.61,58.188125
-0.115,0.095,-0.29,-1.988125,-3.61,58.188125
0.115,0.095,-0.29,-1.988125,-3.61,58.188125
-0.985,-1.145,-2.0375,-0.860625,-0.258125,57.21625
0.985,-1.145,-2.0375,-0.860625,-0.258125,57.21625
-1.445,1.145,-2.0375,-0.860625,-0.258125,57.21625
1.445,1.145,-2.0375,-0.860625,-0.258125,57.21625
-0.235,-0.47,2.0375,-0.860625,-0.258125,57.21625
0.235,-0.47,2.0375,-0.860625,-0.258125,57.21625
-0.775,0.47,2.0375,-0.860625,-0.258125,57.21625
0.775,0.47,2.0375,-0.860625,-0.258125,57.21625
0.48,0.64,0.49125,0.860625,-0.258125,57.21625
-0.48,0.64,0.49125,0.860625,-0.258125,57.21625
1.42,-0.64,0.49125,0.860625,-0.258125,57.21625
-1.42,-0.64,0.49125,0.860625,-0.258125,57.21625
0.27,-0.2575,-0.49125,0.860625,-0.258125,57.21625
-0.27,-0.2575,-0.49125,0.860625,-0.258125,57.21625
-0.075,0.2575,-0.49125,0.860625,-0.258125,57.21625
0.075,0.2575,-0.49125,0.860625,-0.258125,57.21625
-1.3,-0.5375,1.17375,1.019375,0.258125,57.21625
1.3,-0.5375,1.17375,1.019375,0.258125,57.21625
-0.005,0.5375,1.17375,1.019375,0.258125,57.21625
0.005,0.5375,1.17375,1.019375,0.258125,57.21625
0.98,1.28,-1.17375,1.019375,0.258125,57.21625
-0.98,1.28,-1.17375,1.019375,0.258125,57.21625
0.74,-1.28,-1.17375,1.019375,0.258125,57.21625
-0.74,-1.28,-1.17375,1.019375,0.258125,57.21625
-0.295,-0.2,-0.33,-1.019375,0.258125,57.21625
0.295,-0.2,-0.33,-1.019375,0.258125,57.21625
0.445,0.2,-0.33,-1.019375,0.258125,57.21625
-0.445,0.2,-0.33,-1.019375,0.258125,57.21625
-0.09,-0.675,0.33,-1.019375,0.258125,57.21625
0.09,-0.675,0.33,-1.019375,0.258125,57.21625
-0.59,0.675,0.33,-1.019375,0.258125,57.21625
0.59,0.675,0.33,-1.019375,0.258125,57.21625
2.315,0.545,1.39,-0.636875,-0.3175,55.284375
-2.315,0.545,1.39,-0.636875,-0.3175,55.284375
0.485,-0.545,1.39,-0.636875,-0.3175,55.284375
-0.485,-0.545,1.39,-0.636875,-0.3175,55.284375
1.27,-0.58,-1.39,-0.636875,-0.3175,55.284375
-1.27,-0.58,-1.39,-0.636875,-0.3175,55.284375
-0.98,0.58,-1.39,-0.636875,-0.3175,55.284375
0.98,0.58,-1.39,-0.636875,-0.3175,55.284375
-1.085,0.5825,-0.17125,0.636875,-0.3175,55.284375
1.085,0.5825,-0.17125,0.636875,-0.3175,55.284375
0.38,-0.5825,-0.17125,0.636875,-0.3175,55.284375
-0.38,-0.5825,-0.17125,0.636875,-0.3175,55.284375
-0.67,-0.235,0.17125,0.636875,-0.3175,55.284375
0.67,-0.235,0.17125,0.636875,-0.3175,55.284375
0.33,0.235,0.17125,0.636875,-0.3175,55.284375
-0.33,0.235,0.17125,0.636875,-0.3175,55.284375
0.59,0.2375,-0.5425,-0.536875,0.3175,55.284375
-0.59,0.2375,-0.5425,-0.536875,0.3175,55.284375
-0.645,-0.2375,-0.5425,-0.536875,0.3175,55.284375
0.645,-0.2375,-0.5425,-0.536875,0.3175,55.284375
-0.465,0.6375,0.5425,-0.536875,0.3175,55.284375
0.465,0.6375,0.5425,-0.536875,0.3175,55.284375
0.13,-0.6375,0.5425,-0.536875,0.3175,55.284375
-0.13,-0.6375,0.5425,-0.536875,0.3175,55.284375
-1.16,-0.655,-0.38375,0.536875,0.3175,55.284375
1.16,-0.655,-0.38375,0.536875,0.3175,55.284375
-0.11,0.655,-0.38375,0.536875,0.3175,55.284375
0.11,0.655,-0.38375,0.536875,0.3175,55.284375
0.225,1.1025,0.38375,0.536875,0.3175,55.284375
-0.225,1.1025,0.38375,0.536875,0.3175,55.284375
0.33,-1.1025,0.38375,0.536875,0.3175,55.284375
-0.33,-1.1025,0.38375,0.536875,0.3175,55.284375
-4.025,0.075,0.38125,2.059375,1.1225,55.236875
4.025,0.075,0.38125,2.059375,1.1225,55.236875
0.615,-0.075,0.38125,2.059375,1.1225,55.236875
-0.615,-0.075,0.38125,2.059375,1.1225,55.236875
0.02,0.0725,-0.38125,2.059375,1.1225,55.236875
-0.02,0.0725,-0.38125,2.059375,1.1225,55.236875
0.675,-0.0725,-0.38125,2.059375,1.1225,55.236875
-0.675,-0.0725,-0.38125,2.059375,1.1225,55.236875
0.04,0.73,1.42,-2.059375,1.1225,55.236875
-0.04,0.73,1.42,-2.059375,1.1225,55.236875
0.92,-0.73,1.42,-2.059375,1.1225,55.236875
-0.92,-0.73,1.42,-2.059375,1.1225,55.236875
0.49,0.25,-1.42,-2.059375,1.1225,55.236875
-0.49,0.25,-1.42,-2.059375,1.1225,55.236875
-0.18,-0.25,-1.42,-2.059375,1.1225,55.236875
0.18,-0.25,-1.42,-2.059375,1.1225,55.236875
0.06,-0.19,-0.3675,-0.866875,-1.1225,55.236875
-0.06,-0.19,-0.3675,-0.866875,-1.1225,55.236875
-0.48,0.19,-0.3675,-0.866875,-1.1225,55.236875
0.48,0.19,-0.3675,-0.866875,-1.1225,55.236875
0.555,0.53,0.3675,-0.866875,-1.1225,55.236875
-0.555,0.53,0.3675,-0.866875,-1.1225,55.236875
-0.275,-0.53,0.3675,-0.866875,-1.1225,55.236875
0.275,-0.53,0.3675,-0.866875,-1.1225,55.236875
0.075,0.06,-1.18625,0.866875,-1.1225,55.236875
-0.075,0.06,-1.18625,0.866875,-1.1225,55.236875
-0.425,-0.06,-1.18625,0.866875,-1.1225,55.236875
0.425,-0.06,-1.18625,0.866875,-1.1225,55.236875
-0.13,-0.0675,1.18625,0.866875,-1.1225,55.236875
0.13,-0.0675,1.18625,0.866875,-1.1225,55.236875
0.425,0.0675,1.18625,0.866875,-1.1225,55.236875
-0.425,0.0675,1.18625,0.866875,-1.1225,55.236875
0.24,0.055,-0.78625,-0.4075,-0.7353125,57.1740625
-0.24,0.055,-0.78625,-0.4075,-0.7353125,57.1740625
-1.01,-0.055,-0.78625,-0.4075,-0.7353125,57.1740625
1.01,-0.055,-0.78625,-0.4075,-0.7353125,57.1740625
-0.345,0.0675,0.78625,-0.4075,-0.7353125,57.1740625
0.345,0.0675,0.78625,-0.4075,-0.7353125,57.1740625
-0.4,-0.0675,0.78625,-0.4075,-0.7353125,57.1740625
0.4,-0.0675,0.78625,-0.4075,-0.7353125,57.1740625
0.19,0.045,0.15875,0.4075,-0.7353125,57.1740625
-0.19,0.045,0.15875,0.4075,-0.7353125,57.1740625
-0.16,-0.045,0.15875,0.4075,-0.7353125,57.1740625
0.16,-0.045,0.15875,0.4075,-0.7353125,57.1740625
-0.475,0.5575,-0.15875,0.4075,-0.7353125,57.1740625
0.475,0.5575,-0.15875,0.4075,-0.7353125,57.1740625
0.92,-0.5575,-0.15875,0.4075,-0.7353125,57.1740625
-0.92,-0.5575,-0.15875,0.4075,-0.7353125,57.1740625
-0.735,-0.0225,0.19125,-0.233125,0.7353125,57.1740625
0.735,-0.0225,0.19125,-0.233125,0.7353125,57.1740625
-0.12,0.0225,0.19125,-0.233125,0.7353125,57.1740625
0.12,0.0225,0.19125,-0.233125,0.7353125,57.1740625
0.15,0.775,-0.19125,-0.233125,0.7353125,57.1740625
-0.15,0.775,-0.19125,-0.233125,0.7353125,57.1740625
1.54,-0.775,-0.19125,-0.233125,0.7353125,57.1740625
-1.54,-0.775,-0.19125,-0.233125,0.7353125,57.1740625
-0.07,-1.2,-0.9125,0.233125,0.7353125,57.1740625
0.07,-1.2,-0.9125,0.233125,0.7353125,57.1740625
1.46E-15,1.2,-0.9125,0.233125,0.7353125,57.1740625
-1.46E-15,1.2,-0.9125,0.233125,0.7353125,57.1740625
0.09,0.055,0.9125,0.233125,0.7353125,57.1740625
-0.09,0.055,0.9125,0.233125,0.7353125,57.1740625
0.24,-0.055,0.9125,0.233125,0.7353125,57.1740625
-0.24,-0.055,0.9125,0.233125,0.7353125,57.1740625
-0.445,-0.475,-0.33875,-0.7025,1.7478125,59.3934375
0.445,-0.475,-0.33875,-0.7025,1.7478125,59.3934375
-0.365,0.475,-0.33875,-0.7025,1.7478125,59.3934375
0.365,0.475,-0.33875,-0.7025,1.7478125,59.3934375
-0.145,0.2975,0.33875,-0.7025,1.7478125,59.3934375
0.145,0.2975,0.33875,-0.7025,1.7478125,59.3934375
-0.04,-0.2975,0.33875,-0.7025,1.7478125,59.3934375
0.04,-0.2975,0.33875,-0.7025,1.7478125,59.3934375
-0.285,-0.1525,-0.29625,0.7025,1.7478125,59.3934375
0.285,-0.1525,-0.29625,0.7025,1.7478125,59.3934375
0.02,0.1525,-0.29625,0.7025,1.7478125,59.3934375
-0.02,0.1525,-0.29625,0.7025,1.7478125,59.3934375
-0.06,-1.02,0.29625,0.7025,1.7478125,59.3934375
0.06,-1.02,0.29625,0.7025,1.7478125,59.3934375
-0.11,1.02,0.29625,0.7025,1.7478125,59.3934375
0.11,1.02,0.29625,0.7025,1.7478125,59.3934375
1.545,0.9275,1.03375,1.548125,-1.7478125,59.3934375
-1.545,0.9275,1.03375,1.548125,-1.7478125,59.3934375
0.26,-0.9275,1.03375,1.548125,-1.7478125,59.3934375
-0.26,-0.9275,1.03375,1.548125,-1.7478125,59.3934375
-0.075,-0.005,-1.03375,1.548125,-1.7478125,59.3934375
0.075,-0.005,-1.03375,1.548125,-1.7478125,59.3934375
-0.355,0.005,-1.03375,1.548125,-1.7478125,59.3934375
0.355,0.005,-1.03375,1.548125,-1.7478125,59.3934375
-0.11,0.555,1.9975,-1.548125,-1.7478125,59.3934375
0.11,0.555,1.9975,-1.548125,-1.7478125,59.3934375
0.8,-0.555,1.9975,-1.548125,-1.7478125,59.3934375
-0.8,-0.555,1.9975,-1.548125,-1.7478125,59.3934375
0.7,0.79,-1.9975,-1.548125,-1.7478125,59.3934375
-0.7,0.79,-1.9975,-1.548125,-1.7478125,59.3934375
-0.17,-0.79,-1.9975,-1.548125,-1.7478125,59.3934375
0.17,-0.79,-1.9975,-1.548125,-1.7478125,59.3934375
0.595,0.95,0.68875,-0.189375,3.548125,47.7375
-0.595,0.95,0.68875,-0.189375,3.548125,47.7375
0.725,-0.95,0.68875,-0.189375,3.548125,47.7375
-0.725,-0.95,0.68875,-0.189375,3.548125,47.7375
-0.57,-0.2275,-0.68875,-0.189375,3.548125,47.7375
0.57,-0.2275,-0.68875,-0.189375,3.548125,47.7375
0.315,0.2275,-0.68875,-0.189375,3.548125,47.7375
-0.315,0.2275,-0.68875,-0.189375,3.548125,47.7375
-0.185,-0.77,-0.95,0.189375,3.548125,47.7375
0.185,-0.77,-0.95,0.189375,3.548125,47.7375
-0.125,0.77,-0.95,0.189375,3.548125,47.7375
0.125,0.77,-0.95,0.189375,3.548125,47.7375
-0.13,-0.245,0.95,0.189375,3.548125,47.7375
0.13,-0.245,0.95,0.189375,3.548125,47.7375
-0.62,0.245,0.95,0.189375,3.548125,47.7375
0.62,0.245,0.95,0.189375,3.548125,47.7375
0.25,1.4825,2.6575,5.300625,-3.548125,47.7375
-0.25,1.4825,2.6575,5.300625,-3.548125,47.7375
0.765,-1.4825,2.6575,5.300625,-3.548125,47.7375
-0.765,-1.4825,2.6575,5.300625,-3.548125,47.7375
0.82,1.0775,-2.6575,5.300625,-3.548125,47.7375
-0.82,1.0775,-2.6575,5.300625,-3.548125,47.7375
-0.995,-1.0775,-2.6575,5.300625,-3.548125,47.7375
0.995,-1.0775,-2.6575,5.300625,-3.548125,47.7375
0.2,1.695,6.39625,-5.300625,-3.548125,47.7375
-0.2,1.695,6.39625,-5.300625,-3.548125,47.7375
2.31,-1.695,6.39625,-5.300625,-3.548125,47.7375
-2.31,-1.695,6.39625,-5.300625,-3.548125,47.7375
-1.615,0.2525,-6.39625,-5.300625,-3.548125,47.7375
1.615,0.2525,-6.39625,-5.300625,-3.548125,47.7375
0.74,-0.2525,-6.39625,-5.300625,-3.548125,47.7375
